,Games,ReleaseDate,Rating,Recommendations,Owners,CategoryInAppPurchase,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,RevenueMillions
6863,Fishing Planet,Aug 11 2015,0,6351,1829724,False,False,False,False,False,False,False,True,True,True,True,False,True,0.0,0.0,0.0
6869,Wind of Luck: Arena,Aug 18 2015,0,379,164822,False,True,True,False,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0
6886,Edengrad,Coming early Fall 2016,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
6896,Life of Rome,2016,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
6897,Allods Online RU,Jan 26 2016,0,478,127159,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
6901,Tom Clancys EndWar(r) Online,Jan 25 2016,0,374,0,False,False,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
6909,Dragon Saga,Dec 22 2015,65,504,255932,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
6933,Piercing Blow,Nov 10 2015,0,1278,513478,False,False,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
6983,Florensia,September 2016,0,0,38201,False,False,False,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
6991,Prominence Poker,May 18 2016,0,624,194774,True,False,False,False,False,True,False,True,True,True,False,False,True,0.0,0.0,0.0
7018,ABD: A Beautiful Day,Aug 14 2015,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,True,4.99,4.99,0.0
7026,AoF Chess Club 2.0,Nov 4 2015,0,0,13451,False,True,False,False,True,True,False,False,False,False,False,False,True,9.99,9.99,0.13437549
7055,Astrolordy: Oblako Oorta,Sep 29 2015,0,130,81245,False,True,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
7071,Gladiators Online: Death Before Dishonor,Nov 4 2015,0,444,152447,False,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
7072,Golden Rush,Sep 23 2015,0,448,167871,False,False,True,False,False,True,True,False,True,True,False,False,True,0.0,0.0,0.0
7085,Crossout,Aug 24 2016,0,190,9685,True,False,True,False,False,False,False,False,True,False,False,True,True,29.99,29.99,0.29045314999999994
7110,Affected Zone Tactics,Nov 17 2015,0,124,71022,False,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
7198,Project Genom, ,0,0,23495,False,True,True,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
7212,Knight Online,Jan 25 2016,0,5890,1530928,False,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
7216,Garlock Online,May 30 2016,0,118,55240,False,True,True,True,False,True,True,False,True,True,False,False,True,0.0,0.0,0.0
7246,Steel Ocean,Nov 12 2015,0,2448,750399,False,False,False,False,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0
7274,Forgotten Lore,May 29 2016,0,0,8967,False,True,False,False,True,True,False,False,True,False,False,False,True,9.99,9.99,0.08958033
7354,World of Soccer online,Aug 26 2015,0,1013,336460,False,True,True,False,False,False,False,False,False,True,True,False,True,0.0,0.0,0.0
7375,Atom Universe,Mar 4 2016,0,230,97925,False,False,False,False,True,False,False,False,True,True,False,False,True,0.0,0.0,0.0
7387,BattleStick,May 6 2016,0,612,248937,False,True,True,False,True,False,False,False,False,True,False,False,True,0.0,0.0,0.0
7398,Tower Unite,Apr 8 2016,0,1319,50577,False,True,True,True,True,False,False,False,True,False,False,False,True,14.99,14.99,0.75814923
7484,Sphere III: Enchanted World,Dec 2 2015,0,247,126441,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
7485,Faeria,Feb 29 2016,0,1270,422368,True,False,False,False,False,True,False,False,True,False,False,False,True,0.0,0.0,0.0
7565,Fasaria World Online,Feb 22 2015,0,0,11299,False,True,False,True,False,True,True,False,False,False,False,False,True,9.99,9.99,0.11287701000000001
7587,Battle Battalions,Nov 3 2015,0,267,173252,False,False,True,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
7610,Heaven Island - VR MMO,Dec 23 2015,0,1446,277274,False,True,False,True,False,False,False,False,False,False,False,False,True,0.99,0.99,0.27450126
7678,Linkrealms,May 19 2016,0,0,17576,True,True,False,True,False,False,True,False,True,False,False,False,True,19.99,19.99,0.35134424
7814,Sentou Gakuen: Revival,TBA 2016,0,0,0,False,True,False,False,False,False,True,False,True,True,False,False,True,0.0,0.0,0.0
7828,Legend of Dungeon: Masters,Nov 30 2015,0,191,125903,False,True,False,False,True,False,True,False,True,True,False,False,True,0.0,0.0,0.0
7867,AltspaceVR,Mar 31 2016,0,153,94876,False,False,False,False,True,False,False,True,False,True,False,False,True,0.0,0.0,0.0
7881,Devilian,Dec 10 2015,63,1731,390265,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
7882,ARK: Survival Of The Fittest,Mar 15 2016,0,4776,5995836,False,True,True,True,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
7889,Lonath Online,Oct 16 2015,0,0,8609,False,True,True,True,False,False,True,False,True,False,False,False,True,6.99,6.99,0.06017691
7892,Dungeons Of Kragmor,Apr 29 2016,0,0,19728,False,True,True,True,True,True,True,False,False,False,False,False,True,0.99,0.99,0.01953072
7981,Elements: Epic Heroes,Dec 21 2015,0,0,5201,False,False,True,False,False,False,True,False,False,False,False,False,True,6.99,6.99,0.03635499
8064,Metal War Online: Retribution,Dec 2015,0,488,399950,False,False,True,False,False,False,False,False,True,True,False,True,True,0.0,0.0,0.0
8081,Drift Streets Japan,Dec 21 2015,0,1779,121958,False,True,True,False,False,False,False,True,False,False,True,True,True,4.99,4.99,0.6085704200000001
8147,Star Crusade CCG,Sep 7 2016,0,1047,160159,True,False,False,False,True,True,False,False,False,True,False,False,True,0.0,0.0,0.0
8164,Tactical Craft Online,Feb 12 2016,0,876,251627,False,True,False,False,False,True,True,False,True,True,False,False,True,0.0,0.0,0.0
8179,The Final Frontier: Space Simulator,Jun 30 2016,0,0,0,False,False,True,True,False,False,False,True,True,False,False,False,True,4.99,4.99,0.0
8201,Emporea: Realms of War and Magic,Jun 8 2016,0,300,139175,True,True,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
8310,StarBreak,May 10 2016,0,597,214143,True,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
8345,World of Fishing,Sep 6 2016,0,281,200154,True,False,False,False,False,False,True,True,False,True,True,False,True,0.0,0.0,0.0
8364,Divergence: Online,Jan 6 2016,0,118,803,False,True,True,False,False,False,True,False,True,False,False,False,True,29.99,29.99,0.024081969999999998
8417,Imperia Online,Apr 15 2016,0,137,73892,False,False,False,False,False,True,False,True,False,True,False,False,True,0.0,0.0,0.0
8456,Full Tilt Poker,Jan 26 2016,0,0,74789,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,0.0,0.0
8463,Age of Magic CCG,Mar 20 2016,0,160,64566,False,False,False,False,True,True,False,False,False,True,False,False,True,0.0,0.0,0.0
8499,Islet Online,Feb 1 2016,0,215,6815,False,True,False,False,False,False,True,False,True,False,False,False,True,24.99,24.99,0.17030684999999998
8535,CONTASION 2,Apr 22 2016,0,0,1973,False,True,True,False,False,False,False,False,False,False,False,False,True,6.99,6.99,0.01379127
8538,Lost World Zero,Feb 12 2016,0,0,12375,False,True,True,True,True,False,True,False,True,False,False,False,True,9.99,9.99,0.12362625
8563,Spellweaver,Feb 1 2016,63,916,194774,False,True,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
8568,AdventureQuest 3D,Fall 2016,0,0,314579,True,True,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
8629,AfterShock: OUTBREAK,Oct 28 2016,0,0,0,False,True,True,True,False,False,True,True,True,False,False,False,True,0.0,0.0,0.0
8643,Elemental Heroes,Mar 3 2016,0,110,83936,True,True,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
8671,WarBirds Dogfights 2016,Jan 14 2016,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,19.99,19.99,0.0
8686,Heliborne,Feb 15 2016,0,513,19190,False,True,True,False,False,False,False,False,True,False,False,False,True,9.99,9.99,0.1917081
8700,H1Z1: King of the Kill,Feb 17 2016,0,14894,3186504,False,False,True,True,False,False,False,False,True,False,False,False,True,19.99,19.99,63.698214959999994
8731,Pixel Survival - Craft Game,Jan 14 2016,0,162,8788,False,True,True,True,True,False,False,True,False,False,False,False,True,0.99,0.99,0.00870012
8785,Galaxy Control: 3D Strategy,Aug 10 2016,0,190,139893,True,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
8802,Governor of Poker 3,Feb 19 2016,0,1183,354395,True,False,False,False,True,False,False,True,False,True,False,False,True,0.0,0.0,0.0
8815,Beyond The Destiny,Apr 11 2016,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,True,8.99,8.99,0.0
8862,Shakes and Fidget,Feb 24 2016,0,3358,617142,False,True,False,True,True,True,True,False,False,True,False,False,True,0.0,0.0,0.0
8876,SCORE,Jul 5 2016,0,0,0,False,True,True,True,False,False,False,True,True,False,True,True,True,9.99,9.99,0.0
8889,Soccer Manager,Feb 9 2016,0,151,165360,False,True,False,False,False,True,False,True,False,True,True,False,True,0.0,0.0,0.0
8894,Heroes of Shadow Guard,Aug 3 2016,0,0,27799,True,True,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
8912,H1Z1: King of the Kill Test Server,Feb 24 2016,0,115,3186504,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0
8953,Conan Exiles,Jan 2017,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
8977,Riders of Icarus,Jul 6 2016,0,4409,1504922,True,False,False,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
8978,Perfect World International,Apr 19 2016,0,162,97028,False,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
8986,Fantasy Tales Online,May 5 2016,0,304,128594,True,True,False,False,False,False,True,False,True,True,False,False,True,0.0,0.0,0.0
8990,UFO Online: Invasion,Jun 8 2016,0,322,152088,True,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
8996,Elite Dangerous: Arena,Feb 16 2016,0,353,286959,False,False,True,False,False,False,True,True,False,False,False,False,True,7.49,7.49,2.14932291
9031,Techwars Online,Mar 17 2016,0,0,11837,False,True,True,False,False,True,False,False,False,False,False,False,True,9.99,9.99,0.11825163000000001
9147,Shattered Skies,Jul 21 2016,57,1212,42685,False,True,True,True,False,False,True,False,False,False,False,False,True,24.99,24.99,1.06669815
9175,Mystica: The Ninth Society,Mar 6 2016,0,0,6457,False,True,False,False,False,False,True,False,True,False,False,False,True,1.99,1.99,0.01284943
9228,City of the Shroud,Coming Soon,0,0,0,False,True,True,False,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
9248,Atulos Online,Apr 30 2016,0,217,64566,False,False,False,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
9301,Khan: Absolute Power,Mar 18 2016,0,125,77300,True,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
9350,TheWave, ,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0
9356,Madness Cubed,May 12 2016,0,0,5560,True,True,True,True,False,False,False,True,False,False,False,False,True,5.99,5.99,0.033304400000000005
9394,Boundel,Apr 30 2016,0,137,6457,False,True,False,False,False,False,True,False,True,False,False,False,True,4.99,0.99,0.00639243
9422,LuckCatchers,Jun 15 2016,0,301,137023,True,False,False,False,False,True,True,True,True,True,False,False,True,0.0,0.0,0.0
9426,Age of Cavemen,May 24 2016,0,438,163926,True,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
9444,Jackpot Poker by PokerStars,Summer 16,0,0,0,False,False,False,False,True,True,False,False,False,True,True,False,True,0.0,0.0,0.0
9566,Allods Online My.com,Jun 3 2016,0,134,98284,True,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
9613,SurrealVR,Apr 15 2016,0,0,69588,False,True,False,True,True,False,False,True,False,True,False,False,True,0.0,0.0,0.0
9615,Riding Out,May 25 2016,0,0,1614,False,False,False,False,False,False,True,True,True,False,False,True,True,19.99,19.99,0.03226386
9648,Forge of Gods (RPG),May 6 2016,0,1125,230644,True,False,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
9680,Hero Battle,Apr 28 2016,0,144,8429,False,False,True,False,False,False,False,False,False,False,False,False,True,9.99,9.99,0.08420571
9713,Guardians of Ember,Oct 2016,0,0,2690,True,False,True,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
9736,Screeps,Jun 20 2016,0,126,11478,False,True,False,False,False,True,False,False,True,False,False,False,True,14.99,14.99,0.17205522
9867,90 Minute Fever,Jul 12 2016,0,0,2152,False,False,False,False,False,False,False,True,True,False,True,False,True,5.99,5.99,0.01289048
9897,hackmud,Sep 22 2016,0,0,14527,False,True,False,False,False,False,True,True,False,False,False,False,True,0.0,0.0,0.0
9981,Killbot,Jul 10 2016,0,0,3587,True,True,True,True,False,False,False,True,False,False,False,False,True,1.99,1.99,0.00713813
9996,Pixel Day - Gun Z,May 20 2016,0,0,4663,False,True,True,True,True,False,False,True,False,False,False,False,True,0.99,0.99,0.00461637
10008,Kalonline,Jul 13 2016,0,244,119985,True,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
10018,Crush Online,September 2016,0,0,108148,False,False,True,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
10072,Space Universe,Jun 15 2016,0,0,0,False,True,False,True,False,False,True,True,True,False,False,False,True,14.99,14.99,0.0
10079,Dogfight Elite,Jun 11 2016,0,0,0,True,True,True,False,False,True,False,True,True,False,False,False,True,19.99,19.99,0.0
10130,Hero Zero,Jul 5 2016,0,903,256649,True,True,False,True,True,True,True,False,False,True,False,False,True,0.0,0.0,0.0
10285,LOKA - League of keepers Allysium,Aug 2 2016,0,0,1255,False,True,True,False,False,True,True,False,True,False,True,False,True,29.99,29.99,0.037637449999999996
10293,The Infinite Black,Sep 2016,0,0,35511,False,True,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
10319,Battalion 1944,Coming soon,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0
10383,Take Thy Throne,Jul 5 2016,0,0,21881,False,True,True,True,True,True,False,False,False,False,False,False,True,3.99,3.99,0.08730519
10438,Thanatos,Aug 24 2016,0,142,40533,True,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
10499,Woodle Tree 2: Worlds,Jul 27 2016,0,109,17218,False,False,True,True,False,False,False,False,True,False,False,False,True,3.99,3.99,0.06869982000000001
10516,Dungeon Fighter Online,Aug 9 2016,0,721,304356,False,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
10546,Locus Solus,Mar 7 2017,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0
10579,MIGHT,Jul 13 2016,0,0,5919,False,True,True,False,False,False,False,False,True,False,False,False,True,4.99,4.99,0.029535810000000003
10610,Zezenia Online,Jul 7 2016,0,109,56495,False,True,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
10612,Destiny of Ancient Kingdoms(tm),Aug 29 2016,0,0,60800,True,False,True,True,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
10634,WarBirds Dawn of Aces World War I Air Combat,Jul 19 2016,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,14.99,14.99,0.0
10695,Wild Terra Online,December 2016,0,0,1067,True,False,True,True,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
10728,Dropship Down,Jul 21 2016,0,0,1973,False,False,True,False,True,False,False,False,True,False,False,False,True,4.99,4.99,0.00984527
10761,Strike.is: The Game,Jul 14 2016,0,1035,408020,True,False,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
10772,Legends of Azulgar,Aug 18 2016,0,0,10761,False,False,True,False,False,True,True,True,True,False,False,False,True,0.0,0.0,0.0
10788,Dig 4 Destruction,Aug 14 2016,0,0,3946,False,False,True,False,True,False,False,False,False,False,False,False,True,11.99,11.99,0.04731254
10844,Foxhole, ,0,0,0,False,True,True,False,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
10851,Shop Heroes,Aug 15 2016,0,930,246068,True,False,False,False,True,True,True,True,False,True,False,False,True,0.0,0.0,0.0
10963,Big Bang Empire,Aug 23 2016,0,260,71919,True,True,False,True,True,True,True,False,False,True,False,False,True,0.0,0.0,0.0
10971,Evolvation,Aug 23 2016,0,0,533,False,True,True,False,True,False,False,False,True,False,False,False,True,19.99,19.99,0.01065467
10999,ONRAID,Aug 29 2016,0,0,1793,False,True,True,False,False,True,False,False,True,False,False,False,True,9.99,9.99,0.01791207
11006,MOTORGUN,Sep 13 2016,0,0,3049,False,True,True,False,False,False,False,False,True,False,False,True,True,9.99,9.99,0.030459510000000002
11044,Path of War,Sep 12 2016,0,0,97566,True,True,False,False,False,True,False,False,False,True,False,False,True,0.0,0.0,0.0
11057,Panzer Warfare,Aug 25 2016,0,0,0,False,True,True,False,True,True,False,True,True,False,False,False,True,1.99,1.99,0.0
11111,Orake 2D MMORPG,Aug 23 2016,0,0,30489,False,True,True,True,False,True,True,False,True,True,False,False,True,0.0,0.0,0.0
11479,Tuebor,Sep 14 2016,0,0,19370,True,True,True,False,True,False,True,False,True,True,True,False,True,0.0,0.0,0.0
11585,Die 4te Offenbarung,Holiday 2016,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
11586,Loot or Die,Sep 13 2016,0,0,0,False,True,True,True,False,False,True,False,False,False,False,False,True,1.99,1.19,0.0
11666,Adventurous Life VR,Sep 16 2016,0,0,533,False,True,True,True,False,False,False,True,False,False,True,False,True,19.99,17.79,0.00948207
11745,Otherland MMO,Sep 12 2016,0,363,38022,False,True,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0
11753,Osiris: New Dawn,Sep 28 2016,0,0,127697,False,True,True,True,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
11786,ROKH,Q1 2O17,0,0,1067,False,True,True,False,False,True,False,True,True,False,False,False,True,0.0,0.0,0.0
11795,Stash: No Loot Left Behind,Sep 27 2016,0,0,1076,False,True,False,True,False,False,True,False,True,True,False,False,True,14.99,14.99,0.01612924
11800,Pandum online,Sep 16 2016,0,0,18832,True,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
11805,Berserk: The Cataclysm,Sep 22 2016,0,0,19190,True,False,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
11806,Meadow,Oct 26 2016,0,0,22777,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0
11810,Astroflux,Sep 27 2016,0,0,36229,True,True,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
11917,Helmet Heroes,Oct 3 2016,0,0,107251,True,False,True,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
11929,The Elder Scrolls(r) Online: Gold Edition,Sep 9 2016,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,59.99,59.99,0.0
12057,Nova Blitz,Oct 25 2016,0,0,13810,True,True,True,False,False,True,False,False,True,True,False,False,True,0.0,0.0,0.0
12072,Heros Song(tm),Early November,0,0,5201,False,False,True,False,False,False,True,True,True,False,False,False,True,0.0,0.0,0.0
12088,World of Tanks Blitz,November 2016,0,0,788241,True,False,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
12106,Winning Putt,Oct 25 2016,0,0,88240,True,False,False,False,False,False,False,True,False,True,True,False,True,0.0,0.0,0.0
12172,Anyland,Oct 6 2016,0,0,2332,False,True,False,True,True,False,False,False,False,False,False,False,True,11.99,11.99,0.02796068
12267,Divergence: Year Zero,Oct 20 2016,0,0,0,True,True,True,False,False,False,True,False,True,False,False,False,True,29.99,26.99,0.0
12294,Eve of Destruction - REDUX,Sep 29 2016,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,True,19.99,19.99,0.0
12300,emoj.io,Oct 14 2016,0,114,20625,False,True,True,False,True,False,False,False,False,True,False,False,True,0.0,0.0,0.0
12342,Tiger Knight: Empire War,Oct 24 2016,0,439,501461,True,False,True,False,False,True,False,False,True,True,False,False,True,0.0,0.0,0.0
12359,WAR7,Oct 21 2016,0,0,13272,True,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
12382,Digimon Masters Online,Nov 2016,0,0,452678,True,False,True,True,True,False,True,False,False,True,False,False,True,0.0,0.0,0.0
12412,Racecar.io,Oct 18 2016,0,0,35691,False,False,False,False,False,False,False,False,False,True,False,True,True,0.0,0.0,0.0
12504,Operation Breakout(r),Oct 28 2016,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0
12511,Sorcerers of Kinetics (VR),Nov 11 2016,0,0,0,False,True,True,False,False,False,True,True,True,False,False,False,True,0.0,0.0,0.0
12625,Dofus,Nov 15 2016,72,0,22598,True,False,False,True,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
12631,The Exiled,in 2017,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
12633,Subsiege,March 2017,0,0,1614,False,False,False,False,False,True,False,False,True,False,False,False,True,0.0,0.0,0.0
12661,Gods and Idols,Dec 12 2016,0,0,533,False,False,False,False,False,True,True,False,True,True,False,False,True,0.0,0.0,0.0
12682,DRAGON BALL XENOVERSE 2,Oct 27 2016,0,3385,132181,False,False,True,True,True,False,False,False,False,False,False,False,True,49.99,49.99,6.6077281900000004
12693,Last Survivor,Nov 22 2016,0,211,37125,False,True,True,False,False,False,False,False,True,False,False,False,True,12.99,12.99,0.48225375
12702,Voodoo,TBA 2017,0,0,897,False,True,True,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0
12713,Angeldust,Nov 18 2016,0,612,133077,False,True,True,False,False,False,True,False,True,True,False,False,True,0.0,0.0,0.0
12766,Heroes of Dire,December 2016,0,0,0,True,False,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
12767,Lazarus,Hitting Early Access in 2017,0,0,2332,False,False,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0
12781,SCUM,2017,0,0,535,False,True,True,True,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0
12801,INTERSHELTER,Nov 20 2016,0,409,35511,False,True,True,False,False,False,False,False,True,False,False,False,True,12.99,12.99,0.46128789000000003
12830,SQUAKE,Dec 2016,0,0,717,False,True,True,False,False,False,False,True,False,False,True,True,True,0.0,0.0,0.0
12843,Rogalia,Dec 2016,0,0,0,True,True,False,True,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
12846,Operation: New Earth,Dec 12 2016,0,0,0,True,False,False,False,False,True,False,True,False,True,False,False,True,0.0,0.0,0.0
12863,Eternal Card Game,Nov 18 2016,0,574,59365,True,False,False,False,True,True,False,False,True,True,False,False,True,0.0,0.0,0.0
12885,Heroes Evolved,Jan 2017,0,0,0,True,False,True,False,True,True,True,False,False,True,False,False,True,0.0,0.0,0.0
12925,Nodiatis,Nov 14 2016,0,0,10402,True,True,False,True,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
12940,Kickoff Legends,Dec 2016,0,0,0,False,False,False,False,True,False,False,True,False,True,True,False,True,0.0,0.0,0.0
12954,Tyto Online,Nov 25 2016,0,0,0,False,True,False,False,True,False,True,False,True,False,False,False,True,24.99,24.99,0.0
12970,Lost Sector Online Europe,Jan 26 2017,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,True,0.0,0.0,0.0
13001,Dark War,2016-11-11,0,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0.0,0.0
13009,Space Merchants: Arena,Nov 4 2016,0,0,0,False,True,True,False,True,False,True,True,False,False,False,False,True,4.99,4.99,0.0
13013,Eradicated(tm),Jul 5 2017,0,0,0,False,True,True,True,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
13014,Dark Eden,Nov 28 2016,0,0,16859,False,False,False,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
13126,Drift King: Survival,Nov 24 2016,0,0,0,False,True,False,False,False,False,False,True,False,False,True,True,True,11.99,11.99,0.0
13152,Ultramegon,Apr 28 2017,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0
13170,Infestation: The New Z,Nov 22 2016,0,6925,864286,True,True,True,False,False,False,True,False,False,True,False,False,True,0.0,0.0,0.0
13229,Atom Fishing II,Nov 29 2016,0,133,24750,True,False,False,False,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0
13305,Paintball 707,Nov 30 2016,0,0,1077,False,True,True,False,False,False,False,False,False,False,True,False,True,4.99,4.99,0.005374230000000001
